0.000000 0
0.000567 8190
0.001134 5823
0.001701 -8179
0.002268 -8192
0.002834 5416
0.003401 8191
0.003968 559
0.004535 175
0.005102 -8192
0.005669 -5946
0.006236 8166
0.006803 8191
0.007370 -5284
0.007937 -8190
0.008503 -735
0.009070 -351
0.009637 8191
0.010204 6064
0.010771 -8151
0.011338 -8192
0.011905 5148
0.012472 8191
0.013039 908
0.013605 524
0.014172 -8192
0.014739 -6181
0.015306 8131
0.015873 8190
0.016440 -5012
0.017007 -8191
0.017574 -1083
0.018141 -700
0.018707 8191
0.019274 6294
0.019841 -8109
0.020408 -8192
0.020975 4871
0.021542 8191
0.022109 1255
0.022676 873
0.023243 -8192
0.023810 -6405
0.024376 8081
0.024943 8189
0.025510 -4730
0.026077 -8192
0.026644 -1429
0.027211 -1048
0.027778 8191
0.028345 6512
0.028912 -8051
0.029478 -8192
0.030045 4585
0.030612 8191
0.031179 1600
0.031746 1220
0.032313 -8191
0.032880 -6618
0.033447 8016
0.034014 8190
0.034580 -4440
0.035147 -8192
0.035714 -1772
0.036281 -1394
0.036848 8191
0.037415 6718
0.037982 -7979
0.038549 -8192
0.039116 4291
0.039683 8191
0.040249 1942
0.040816 1565
0.041383 -8190
0.041950 -6818
0.042517 7937
0.043084 8191
0.043651 -4142
0.044218 -8192
0.044785 -2112
0.045351 -1738
0.045918 8191
0.046485 6912
0.047052 -7893
0.047619 -8192
0.048186 3989
0.048753 8190
0.049320 2280
0.049887 1908
0.050454 -8191
0.051020 -7006
0.051587 7843
0.052154 8191
0.052721 -3836
0.053288 -8192
0.053855 -2449
0.054422 -2078
0.054989 8191
0.055556 7094
0.056122 -7792
0.056689 -8192
0.057256 3680
0.057823 8189
0.058390 2614
0.058957 2246
0.059524 -8192
0.060091 -7181
0.060658 7735
0.061224 8191
0.061791 -3523
0.062358 -8192
0.062925 -2780
0.063492 -2415
0.064059 8191
0.064626 7263
0.065193 -7676
0.065760 -8191
0.066327 3363
0.066893 8190
0.067460 2943
0.068027 2581
0.068594 -8192
0.069161 -7343
0.069728 7612
0.070295 8191
0.070862 -3204
0.071429 -8192
0.071995 -3107
0.072562 -2747
0.073129 8191
0.073696 7418
0.074263 -7547
0.074830 -8190
0.075397 3041
0.075964 8191
0.076531 3267
0.077098 2911
0.077664 -8192
0.078231 -7491
0.078798 7476
0.079365 8191
0.079932 -2879
0.080499 -3236
0.081066 -8192
0.081633 -3075
0.082200 8190
0.082766 7560
0.083333 -7404
0.083900 -8191
0.084467 2713
0.085034 3074
0.085601 8191
0.086168 3235
0.086735 -8192
0.087302 -7626
0.087868 7326
0.088435 8191
0.089002 -2549
0.089569 -2912
0.090136 -8192
0.090703 -3396
0.091270 8189
0.091837 7687
0.092404 -7247
0.092971 -8192
0.093537 2381
0.094104 2746
0.094671 8191
0.095238 3554
0.095805 -8192
0.096372 -7747
0.096939 7163
0.097506 8191
0.098073 -2214
0.098639 -2582
0.099206 -8191
0.099773 -3712
0.100340 8190
0.100907 7801
0.101474 -7077
0.102041 -8192
0.102608 2044
0.103175 2414
0.103741 8191
0.104308 3866
0.104875 -8192
0.105442 -7854
0.106009 6987
0.106576 8191
0.107143 -1875
0.107710 -2247
0.108277 -8190
0.108844 -4020
0.109410 8191
0.109977 7901
0.110544 -6895
0.111111 -8192
0.111678 1703
0.112245 2077
0.112812 8191
0.113379 4171
0.113946 -8192
0.114512 -7946
0.115079 6797
0.115646 8190
0.116213 -1532
0.116780 -1909
0.117347 -8191
0.117914 -4322
0.118481 8191
0.119048 7986
0.119615 -6699
0.120181 -8192
0.120748 1359
0.121315 1737
0.121882 8191
0.122449 4469
0.123016 -8192
0.123583 -8024
0.124150 6596
0.124717 8189
0.125283 -1187
0.125850 -1566
0.126417 -8192
0.126984 -4615
0.127551 8191
0.128118 8057
0.128685 -6492
0.129252 -8192
0.129819 1012
0.130385 1393
0.130952 8191
0.131519 4758
0.132086 -8191
0.132653 -8087
0.133220 6382
0.133787 8190
0.134354 -839
0.134921 -1221
0.135488 -8192
0.136054 -4900
0.136621 8191
0.137188 8113
0.137755 -6272
0.138322 -8192
0.138889 664
0.139456 1047
0.140023 8191
0.140590 5038
0.141156 -8190
0.141723 -8136
0.142290 6157
0.142857 8191
0.143424 -490
0.143991 -874
0.144558 -8192
0.145125 -5176
0.145692 8191
0.146259 8154
0.146825 -6041
0.147392 -8192
0.147959 315
0.148526 699
0.149093 8190
0.149660 5310
0.150227 -8191
0.150794 -8170
0.151361 5921
0.151927 8191
0.152494 -141
0.153061 -525
0.153628 -8192
0.154195 -5443
0.154762 8191
0.155329 8180
0.155896 -5799
0.156463 -8192
0.157029 -36
0.157596 350
0.158163 8189
0.158730 5571
0.159297 -8192
0.159864 -8188
0.160431 5673
0.160998 8191
0.161565 210
0.162132 -176
0.162698 -8192
0.163265 -5700
0.163832 8186
0.164399 8191
0.164966 -5547
0.165533 -8191
0.166100 -386
0.166667 -1
0.167234 8190
0.167800 5823
0.168367 -8179
0.168934 -8192
0.169501 5416
0.170068 8191
0.170635 559
0.171202 175
0.171769 -8192
0.172336 -5946
0.172902 8166
0.173469 8191
0.174036 -5284
0.174603 -8190
0.175170 -735
0.175737 -351
0.176304 8191
0.176871 6064
0.177438 -8151
0.178005 -8192
0.178571 5148
0.179138 8191
0.179705 908
0.180272 524
0.180839 -8192
0.181406 -6181
0.181973 8131
0.182540 8190
0.183107 -5012
0.183673 -8191
0.184240 -1083
0.184807 -700
0.185374 8191
0.185941 6294
0.186508 -8109
0.187075 -8192
0.187642 4871
0.188209 8191
0.188776 1255
0.189342 873
0.189909 -8192
0.190476 -6405
0.191043 8081
0.191610 8189
0.192177 -4730
0.192744 -8192
0.193311 -1429
0.193878 -1048
0.194444 8191
0.195011 6512
0.195578 -8051
0.196145 -8192
0.196712 4585
0.197279 8191
0.197846 1600
0.198413 1220
0.198980 -8191
0.199546 -6618
0.200113 8016
0.200680 8190
0.201247 -4440
0.201814 -8192
0.202381 -1772
0.202948 -1394
0.203515 8191
0.204082 6718
0.204649 -7979
0.205215 -8192
0.205782 4291
0.206349 8191
0.206916 1942
0.207483 1565
0.208050 -8190
0.208617 -6818
0.209184 7937
0.209751 8191
0.210317 -4142
0.210884 -8192
0.211451 -2112
0.212018 -1738
0.212585 8191
0.213152 6912
0.213719 -7893
0.214286 -8192
0.214853 3989
0.215420 8190
0.215986 2280
0.216553 1908
0.217120 -8191
0.217687 -7006
0.218254 7843
0.218821 8191
0.219388 -3836
0.219955 -8192
0.220522 -2449
0.221088 -2078
0.221655 8191
0.222222 7094
0.222789 -7792
0.223356 -8192
0.223923 3680
0.224490 8189
0.225057 2614
0.225624 2246
0.226190 -8192
0.226757 -7181
0.227324 7735
0.227891 8191
0.228458 -3523
0.229025 -8192
