0.000000 0
0.000567 0
0.001134 0
0.001701 0
0.002268 0
0.002834 0
0.003401 0
0.003968 0
0.004535 0
0.005102 0
0.005669 0
0.006236 0
0.006803 0
0.007370 0
0.007937 0
0.008503 0
0.009070 0
0.009637 0
0.010204 0
0.010771 0
0.011338 0
0.011905 0
0.012472 0
0.013039 0
0.013605 0
0.014172 0
0.014739 0
0.015306 0
0.015873 0
0.016440 0
0.017007 0
0.017574 0
0.018141 0
0.018707 0
0.019274 0
0.019841 0
0.020408 0
0.020975 0
0.021542 0
0.022109 0
0.023243 -76
0.023810 -20
0.024376 -76
0.024943 -75
0.025510 -19
0.026077 -9
0.026644 -63
0.027211 -52
0.027778 -89
0.028345 -99
0.028912 -48
0.029478 -76
0.030045 -25
0.030612 -36
0.031179 14
0.031746 -49
0.032313 -10
0.032880 -25
0.033447 -62
0.034014 -44
0.034580 12
0.035147 -3
0.035714 56
0.036281 12
0.036848 47
0.037415 -6
0.037982 39
0.038549 -10
0.039116 50
0.039683 5
0.040249 68
0.040816 24
0.041383 50
0.041950 3
0.042517 49
0.043084 12
0.043651 54
0.044218 68
0.044785 15
0.045351 38
0.045918 -20
0.046485 -30
0.047052 21
0.047619 5
0.048186 -45
0.048753 -10
0.049320 -75
0.049887 -64
0.050454 -98
0.051020 -110
0.051587 -67
0.052154 -107
0.052721 -22
0.053288 -36
0.053855 41
0.054422 17
0.054989 81
0.055556 26
0.056122 80
0.056689 53
0.057256 84
0.057823 44
0.058390 87
0.058957 63
0.059524 114
0.060091 133
0.060658 75
0.061224 113
0.061791 60
0.062358 74
0.062925 17
0.063492 50
0.064059 0
0.064626 0
0.065193 -52
0.065760 -39
0.066327 8
0.066893 -47
0.067460 16
0.068027 3
0.068594 -50
0.069161 -55
0.069728 4
0.070295 -32
0.070862 3
0.071429 -3
0.071995 83
0.072562 32
0.073129 83
0.073696 72
0.074263 36
0.074830 31
0.075397 97
0.075964 71
0.076531 127
0.077098 149
0.077664 121
0.078231 128
0.078798 75
0.079365 102
0.079932 40
0.080499 68
0.081066 36
0.081633 89
0.082200 26
0.082766 37
0.083333 -33
0.083900 53
0.084467 -8
0.085034 9
0.085601 -36
0.086168 -583
0.086735 1074
0.087302 1223
0.087868 -1107
0.088435 -2188
0.089002 344
0.089569 -178
0.090136 1076
0.090703 646
0.091270 -531
0.091837 -489
0.092404 249
0.092971 -153
0.093537 1436
0.094104 1617
0.094671 -1018
0.095238 -936
0.095805 -2940
0.096372 -2332
0.096939 2259
0.097506 2388
0.098073 -195
0.098639 93
0.099206 -1111
0.099773 -682
0.100340 1810
0.100907 2158
0.101474 108
0.102041 -154
0.102608 -3935
0.103175 -3702
0.103741 1894
0.104308 414
0.104875 2762
0.105442 1631
0.106009 -1233
0.106576 -1395
0.107143 673
0.107710 638
0.108277 2640
0.108844 1975
0.109410 -1923
0.109977 -3773
0.110544 -1590
0.111111 -2803
0.111678 2476
0.112245 2521
0.112812 -82
0.113379 422
0.113946 -1549
0.114512 -693
0.115079 2805
0.115646 3009
0.116213 772
0.116780 541
0.117347 -3500
0.117914 -4668
0.118481 1606
0.119048 -2533
0.119615 3016
0.120181 3019
0.120748 -1675
0.121315 -2067
0.121882 279
0.122449 -136
0.123016 2986
0.123583 3049
0.124150 -538
0.124717 -543
0.125283 -4293
0.125850 -5161
0.126417 2966
0.126984 -52
0.127551 3044
0.128118 1928
0.128685 -2344
0.129252 -2109
0.129819 1063
0.130385 749
0.130952 3672
0.131519 2995
0.132086 -1554
0.132653 -1316
0.133220 -4624
0.133787 -5565
0.134354 3743
0.134921 3843
0.135488 490
0.136054 990
0.136621 -2310
0.137188 -1319
0.137755 2821
0.138322 -236
0.138889 4420
0.139456 2556
0.140023 -3101
0.140590 -7240
0.141156 -953
0.141723 -6405
0.142290 4826
0.142857 4710
0.143424 45
0.143991 1885
0.144558 -2684
0.145125 -1728
0.145692 3438
0.146259 4535
0.146825 1043
0.147392 1456
0.147959 -3213
0.148526 -8105
0.149093 1634
0.149660 -7437
0.150227 5208
0.150794 5041
0.151361 517
0.151927 693
0.152494 -2789
0.153061 -1503
0.153628 4235
0.154195 4520
0.154762 1220
0.155329 1014
0.155896 -3313
0.156463 -8297
0.157029 1941
0.157596 -4857
0.158163 5229
0.158730 5058
0.159297 -2403
0.159864 -3158
0.160431 500
0.160998 -1206
0.161565 3860
0.162132 3884
0.162698 -550
0.163265 1008
0.163832 -3567
0.164399 -9429
0.164966 5325
0.165533 -7002
0.166100 5508
0.166667 4872
0.167234 -2714
0.167800 1553
0.168367 -3249
0.168934 -359
0.169501 3608
0.170068 3130
0.170635 -540
0.171202 -677
0.171769 -3808
0.172336 -9024
0.172902 5597
0.173469 -5461
0.174036 5895
0.174603 4780
0.175170 -3330
0.175737 -3399
0.176304 1917
0.176871 -428
0.177438 4866
0.178005 3729
0.178571 -1569
0.179138 -1774
0.179705 -5771
0.180272 -9682
0.180839 5733
0.181406 -1652
0.181973 5989
0.182540 5084
0.183107 -3327
0.183673 -2583
0.184240 1865
0.184807 1184
0.185374 4157
0.185941 1818
0.186508 -1519
0.187075 -4649
0.187642 -582
0.188209 -9776
0.188776 6035
0.189342 -1376
0.189909 5462
0.190476 1093
0.191043 -3789
0.191610 -2657
0.192177 2362
0.192744 800
0.193311 4216
0.193878 2764
0.194444 -1883
0.195011 -645
0.195578 -8830
0.196145 -9132
0.196712 6814
0.197279 5245
0.197846 -971
0.198413 841
0.198980 -2920
0.199546 -2122
0.200113 2231
0.200680 1145
0.201247 4069
0.201814 2489
0.202381 -2844
0.202948 -10031
0.203515 -1057
0.204082 -10081
0.204649 5664
0.205215 4676
0.205782 -1290
0.206349 914
0.206916 -3664
0.207483 -2159
0.208050 2188
0.208617 2580
0.209184 -87
0.209751 2069
0.210317 -1866
0.210884 -8601
0.211451 2896
0.212018 -9910
0.212585 6874
0.213152 5209
0.213719 -265
0.214286 1596
0.214853 -2729
0.215420 -2512
0.215986 3098
0.216553 3900
0.217120 547
0.217687 1976
0.218254 -2453
0.218821 -8152
0.219388 2675
0.219955 -9890
0.220522 6305
0.221088 4572
0.221655 -226
0.222222 1639
0.222789 -2716
0.223356 -2062
0.223923 1903
0.224490 2348
0.225057 953
0.225624 1216
0.226190 -2835
0.226757 -8362
0.227324 2789
0.227891 -10008
0.228458 6800
0.229025 5333
0.229592 -776
0.230159 907
0.230726 -3033
0.231293 -2347
0.231859 2789
0.232426 397
0.232993 4554
0.233560 1720
0.234127 -2344
0.234694 863
0.235261 -7778
0.235828 -9110
0.236395 7558
0.236961 4957
0.237528 -1244
0.238095 1734
0.238662 -3401
0.239229 -1867
0.239796 1189
0.240363 671
0.240930 3950
0.241497 1941
0.242063 -1681
0.242630 -5117
0.243197 -11
0.243764 -10436
0.244331 6912
0.244898 -3274
0.245465 6027
0.246032 2791
0.246599 -3932
0.247166 -3128
0.247732 2293
0.248299 565
0.248866 3277
0.249433 3013
0.250000 -741
0.250567 -182
0.251134 -5580
0.251701 -10671
0.252268 6372
0.252834 6845
0.253401 -4149
0.253968 4562
0.254535 -2780
0.255102 -2532
0.255669 1290
0.256236 76
0.256803 1906
0.257370 2543
0.257937 111
0.258503 924
0.259070 -2677
0.259637 3129
0.260204 -9666
0.260771 -8104
0.261338 6789
0.261905 4042
0.262472 -1574
0.263039 1195
0.263605 -2868
0.264172 -1526
0.264739 1511
0.265306 2679
0.265873 1
0.266440 1945
0.267007 -900
0.267574 -758
0.268141 -7646
0.268707 -9578
0.269274 6311
0.269841 4664
0.270408 -716
0.270975 2385
0.271542 -2740
0.272109 -1291
0.272676 1565
0.273243 298
0.273810 2558
0.274376 2710
0.274943 -222
0.275510 434
0.276077 -2515
0.276644 -9739
0.277211 6033
0.277778 6746
0.278345 -8364
0.278912 4157
0.279478 -860
0.280045 1334
0.280612 -2290
0.281179 -596
0.281746 1481
0.282313 529
0.282880 1751
0.283447 1730
0.284014 -425
0.284580 75
0.285147 -3509
0.285714 -7554
0.286281 4583
0.286848 4527
0.287415 -2298
0.287982 4002
0.288549 -2708
0.289116 -2518
0.289683 1567
0.290249 -224
0.290816 1593
0.291383 663
0.291950 2224
0.292517 1432
0.293084 -459
0.293651 -671
0.294218 -4870
0.294785 -8471
0.295351 5278
0.295918 -2928
0.296485 4620
0.297052 2411
0.297619 -1860
0.298186 -1568
0.298753 576
0.299320 -28
0.299887 1493
0.300454 1135
0.301020 2345
0.301587 1714
0.302154 -264
0.302721 -373
0.303288 -3746
0.303855 -6348
0.304422 4350
0.304989 -2232
0.305556 4207
0.306122 3167
0.306689 -1860
0.307256 -1721
0.307823 480
0.308390 -178
0.308957 1300
0.309524 674
0.310091 1418
0.310658 1393
0.311224 67
0.311791 -3
0.312358 -2723
0.312925 -5480
0.313492 2768
0.314059 -4165
0.314626 4158
0.315193 2925
0.315760 -368
0.316327 -68
0.316893 -1733
0.317460 -645
0.318027 1486
0.318594 1620
0.319161 363
0.319728 1539
0.320295 37
0.320862 974
0.321429 -758
0.321995 -929
0.322562 -3443
0.323129 -4258
0.323696 2466
0.324263 -132
0.324830 3098
0.325397 1104
0.325964 -2202
0.326531 -1916
0.327098 743
0.327664 321
0.328231 1353
0.328798 17
0.329365 1497
0.329932 1535
0.330499 684
0.331066 1100
0.331633 -1313
0.332200 -1284
0.332766 -3080
0.333333 -3110
0.333900 2413
0.334467 3039
0.335034 177
0.335601 571
0.336168 -1128
0.336735 -1083
0.337302 965
0.337868 329
0.338435 1174
0.339002 9
0.339569 974
0.340136 469
0.340703 1415
0.341270 1014
0.341837 -1487
0.342404 -1410
0.342971 -2298
0.343537 -2226
0.344104 1357
0.344671 -1109
0.345238 2690
0.345805 1139
0.346372 -1248
0.346939 -1417
0.347506 149
0.348073 8
0.348639 1030
0.349206 909
0.349773 -275
0.350340 -350
0.350907 1313
0.351474 1602
0.352041 62
0.352608 148
0.353175 -1588
0.353741 -2234
0.354308 -1185
0.354875 -2233
0.355442 2216
0.356009 -154
0.356576 2528
0.357143 640
0.357710 -666
0.358277 -759
0.358844 450
0.359410 302
0.359977 790
0.360544 578
0.361111 82
0.361678 178
0.362245 1227
0.362812 1393
0.363379 -24
0.363946 -115
0.364512 -1357
0.365079 -1212
0.365646 -1895
0.366213 -1926
0.366780 1577
0.367347 -65
0.367914 2081
0.368481 525
0.369048 -887
0.369615 -659
0.370181 505
0.370748 536
0.371315 231
0.371882 319
0.372449 -252
0.373016 -265
0.373583 1028
0.374150 1213
0.374717 139
0.375283 130
0.375850 -1081
0.376417 -903
0.376984 -1392
0.377551 -1779
0.378118 718
0.378685 -590
0.379252 1815
0.379819 963
0.380385 -285
0.380952 -477
0.381519 170
0.382086 -9
0.382653 718
0.383220 514
0.383787 -273
0.384354 -443
0.384921 392
0.385488 149
0.386054 1097
0.386621 506
0.387188 -633
0.387755 -665
0.388322 -1233
0.388889 -920
0.389456 -1597
0.390023 -1401
0.390590 1154
0.391156 1453
0.391723 222
0.392290 584
0.392857 -163
0.393424 -168
0.393991 509
0.394558 602
0.395125 30
0.395692 86
0.396259 -450
0.396825 -290
0.397392 1148
0.397959 1382
0.398526 458
0.399093 433
0.399660 -789
0.400227 -759
0.400794 -1103
0.401361 -873
0.401927 -1404
0.402494 -1192
0.403061 1391
0.403628 1652
0.404195 331
0.404762 375
0.405329 -603
0.405896 -444
0.406463 322
0.407029 411
0.407596 117
0.408163 324
0.408730 -187
0.409297 3
0.409864 713
0.410431 870
0.410998 170
0.411565 175
0.412132 -815
0.412698 -755
0.413265 -1001
0.413832 -883
0.414399 -1515
0.414966 -1515
0.415533 1080
0.416100 -126
0.416667 1439
0.417234 816
0.417800 -304
0.418367 -425
0.418934 165
0.419501 170
0.420068 526
0.420635 409
0.421202 88
0.421769 144
0.422336 618
0.422902 656
0.423469 1041
0.424036 1039
0.424603 -61
0.425170 157
0.425737 -748
0.426304 -560
0.426871 -1019
0.427438 -1367
0.428005 -131
0.428571 -1097
0.429138 1425
0.429705 1094
0.430272 -239
0.430839 -408
0.431406 90
0.431973 8
0.432540 514
0.433107 443
0.433673 5
0.434240 75
0.434807 -135
0.435374 -14
0.435941 522
0.436508 665
0.437075 298
0.437642 410
0.438209 -228
0.438776 -209
0.439342 -559
0.439909 -522
0.440476 -1062
0.441043 -1473
0.441610 -145
0.442177 -839
0.442744 1540
0.443311 1207
0.443878 -168
0.444444 -519
0.445011 -46
0.445578 -231
0.446145 529
0.446712 490
0.447279 -73
0.447846 -147
0.448413 115
0.448980 -71
0.449546 417
0.450113 738
0.450680 -126
0.451247 731
0.451814 15
0.452381 106
0.452948 -770
0.453515 -598
0.454082 -1025
0.454649 -1352
0.455215 -352
0.455782 -976
0.456349 1654
0.456916 1392
0.457483 182
0.458050 178
0.458617 -661
0.459184 -311
0.459751 538
0.460317 614
0.460884 44
0.461451 -327
0.462018 105
0.462585 -92
0.463152 339
0.463719 3
0.464286 398
0.464853 -3
0.465420 476
0.465986 456
0.466553 -190
0.467120 -249
0.467687 -833
0.468254 -685
0.468821 -1098
0.469388 -1169
0.469955 772
0.470522 -678
0.471088 1155
0.471655 617
0.472222 -263
0.472789 -405
0.473356 405
0.473923 339
0.474490 814
0.475057 565
0.475624 -83
0.476190 -196
0.476757 -20
0.477324 -80
0.477891 243
0.478458 237
0.479025 -99
0.479592 92
0.480159 516
0.480726 501
0.481293 -143
0.481859 -117
0.482426 -585
0.482993 -446
0.483560 -771
0.484127 -933
0.484694 -120
0.485261 -514
0.485828 1250
0.486395 1019
0.486961 -323
0.487528 -477
0.488095 133
0.488662 91
0.489229 645
0.489796 391
0.490363 -83
0.490930 -174
0.491497 94
0.492063 64
0.492630 441
0.493197 428
0.493764 43
0.494331 65
0.494898 498
0.495465 535
0.496032 -117
0.496599 -111
0.497166 -668
0.497732 -795
0.498299 -475
0.498866 -574
0.499433 -976
0.500000 -971
0.500567 1063
0.501134 1035
0.501701 232
0.502268 266
0.502834 -416
0.503401 -369
0.503968 368
0.504535 484
0.505102 24
0.505669 127
0.506236 -192
0.506803 -178
0.507370 239
0.507936 154
0.508503 415
0.509070 80
0.509637 314
0.510204 185
0.510771 386
0.511338 322
0.511905 -289
0.512472 -299
0.513039 -612
0.513605 -509
0.514172 -763
0.514739 -918
0.515306 -345
0.515873 -828
0.516440 950
0.517007 1189
0.517574 12
0.518141 -440
0.518707 47
0.519274 -144
0.519841 461
0.520408 409
0.520975 -91
0.521542 -243
0.522109 18
0.522676 19
0.523243 407
0.523809 368
0.524376 46
0.524943 54
0.525510 381
0.526077 426
